,zip,stcountyfp,city,state,countyname,classfp
16830,39041,28049,Bolton,MS,Hinds County,H1
16831,39154,28049,Raymond,MS,Hinds County,H1
16832,39208,28049,Pearl,MS,Hinds County,H1
16833,39236,28049,Jackson,MS,Hinds County,H1
16834,39284,28049,Jackson,MS,Hinds County,H1
16835,39225,28049,Jackson,MS,Hinds County,H1
16836,71864,05099,Willisville,AR,Nevada County,H1
16837,38954,28051,Sidon,MS,Holmes County,H1
16838,39192,28051,West,MS,Holmes County,H1
16839,39146,28051,Pickens,MS,Holmes County,H1
16840,39038,28051,Belzoni,MS,Holmes County,H1
16841,39079,28051,Goodman,MS,Holmes County,H1
16842,39169,28051,Tchula,MS,Holmes County,H1
16843,38924,28051,Cruger,MS,Holmes County,H1
16844,39095,28051,Lexington,MS,Holmes County,H1
16845,39063,28051,Durant,MS,Holmes County,H1
16846,38753,28053,Inverness,MS,Humphreys County,H1
16847,71860,05099,Stamps,AR,Nevada County,H1
16848,38754,28053,Isola,MS,Humphreys County,H1
16849,39194,28053,Yazoo city,MS,Humphreys County,H1
16850,39115,28053,Midnight,MS,Humphreys County,H1
16851,39166,28053,Silver city,MS,Humphreys County,H1
16852,39038,28053,Belzoni,MS,Humphreys County,H1
16853,39097,28053,Louise,MS,Humphreys County,H1
16854,39159,28055,Rolling fork,MS,Issaquena County,H1
16855,39113,28055,Mayersville,MS,Issaquena County,H1
16856,39183,28055,Vicksburg,MS,Issaquena County,H1
16857,38744,28055,Glen allan,MS,Issaquena County,H1
16858,72628,05101,Deer,AR,Newton County,H1
16859,39177,28055,Valley park,MS,Issaquena County,H1
16860,38745,28055,Grace,MS,Issaquena County,H1
16861,38849,28057,Guntown,MS,Itawamba County,H1
16862,38848,28057,Greenwood springs,MS,Itawamba County,H1
16863,38843,28057,Fulton,MS,Itawamba County,H1
16864,38857,28057,Mooreville,MS,Itawamba County,H1
16865,38804,28057,Tupelo,MS,Itawamba County,H1
16866,38847,28057,Golden,MS,Itawamba County,H1
16867,38855,28057,Mantachie,MS,Itawamba County,H1
16868,38824,28057,Baldwyn,MS,Itawamba County,H1
16869,72685,05101,Western grove,AR,Newton County,H1
16870,38876,28057,Tremont,MS,Itawamba County,H1
16871,38858,28057,Nettleton,MS,Itawamba County,H1
16872,38856,28057,Marietta,MS,Itawamba County,H1
16873,38870,28057,Smithville,MS,Itawamba County,H1
16874,39553,28059,Gautier,MS,Jackson County,H1
16875,39552,28059,Escatawpa,MS,Jackson County,H1
16876,39562,28059,Moss point,MS,Jackson County,H1
16877,39563,28059,Moss point,MS,Jackson County,H1
16878,39567,28059,Pascagoula,MS,Jackson County,H1
16879,39595,28059,Pascagoula,MS,Jackson County,H1
16880,72641,05101,Jasper,AR,Newton County,H1
16881,39566,28059,Ocean springs,MS,Jackson County,H1
16882,39452,28059,Lucedale,MS,Jackson County,H1
16883,39565,28059,Vancleave,MS,Jackson County,H1
16884,39532,28059,Biloxi,MS,Jackson County,H1
16885,39581,28059,Pascagoula,MS,Jackson County,H1
16886,39569,28059,Pascagoula,MS,Jackson County,H1
16887,39564,28059,Ocean springs,MS,Jackson County,H1
16888,39573,28059,Perkinston,MS,Jackson County,H1
16889,39555,28059,Hurley,MS,Jackson County,H1
16890,39443,28061,Laurel,MS,Jasper County,H1
16891,36455,01039,Lockhart,AL,Covington County,H1
16892,72670,05101,Ponca,AR,Newton County,H1
16893,39480,28061,Soso,MS,Jasper County,H1
16894,39153,28061,Raleigh,MS,Jasper County,H1
16895,39336,28061,Lawrence,MS,Jasper County,H1
16896,39168,28061,Taylorsville,MS,Jasper County,H1
16897,39332,28061,Hickory,MS,Jasper County,H1
16898,39439,28061,Heidelberg,MS,Jasper County,H1
16899,39460,28061,Moss,MS,Jasper County,H1
16900,39422,28061,Bay springs,MS,Jasper County,H1
16901,39366,28061,Vossburg,MS,Jasper County,H1
16902,39348,28061,Paulding,MS,Jasper County,H1
16903,72601,05101,Harrison,AR,Newton County,H1
16904,39338,28061,Louin,MS,Jasper County,H1
16905,39347,28061,Pachuta,MS,Jasper County,H1
16906,39356,28061,Rose hill,MS,Jasper County,H1
16907,39345,28061,Newton,MS,Jasper County,H1
16908,39481,28061,Stringer,MS,Jasper County,H1
16909,39330,28061,Enterprise,MS,Jasper County,H1
16910,39069,28063,Fayette,MS,Jefferson County,H1
16911,39661,28063,Roxie,MS,Jefferson County,H1
16912,39144,28063,Pattison,MS,Jefferson County,H1
16913,39096,28063,Lorman,MS,Jefferson County,H1
16914,72624,05101,Compton,AR,Newton County,H1
16915,39120,28063,Natchez,MS,Jefferson County,H1
16916,39653,28063,Meadville,MS,Jefferson County,H1
16917,39668,28063,Union church,MS,Jefferson County,H1
16918,39119,28065,Mount olive,MS,Jefferson Davis County,H1
16919,39421,28065,Bassfield,MS,Jefferson Davis County,H1
16920,39140,28065,Newhebron,MS,Jefferson Davis County,H1
16921,39663,28065,Silver creek,MS,Jefferson Davis County,H1
16922,39149,28065,Pinola,MS,Jefferson Davis County,H1
16923,39427,28065,Carson,MS,Jefferson Davis County,H1
16924,39429,28065,Columbia,MS,Jefferson Davis County,H1
16925,72638,05101,Green forest,AR,Newton County,H1
16926,39474,28065,Prentiss,MS,Jefferson Davis County,H1
16927,39482,28065,Sumrall,MS,Jefferson Davis County,H1
16928,39656,28065,Oak vale,MS,Jefferson Davis County,H1
16929,39443,28067,Laurel,MS,Jones County,H1
16930,39480,28067,Soso,MS,Jones County,H1
16931,39477,28067,Sandersville,MS,Jones County,H1
16932,39465,28067,Petal,MS,Jones County,H1
16933,39401,28067,Hattiesburg,MS,Jones County,H1
16934,39168,28067,Taylorsville,MS,Jones County,H1
16935,39476,28067,Richton,MS,Jones County,H1
16936,72683,05101,Vendor,AR,Newton County,H1
16937,39439,28067,Heidelberg,MS,Jones County,H1
16938,39464,28067,Ovett,MS,Jones County,H1
16939,39479,28067,Seminary,MS,Jones County,H1
16940,39459,28067,Moselle,MS,Jones County,H1
16941,39440,28067,Laurel,MS,Jones County,H1
16942,39436,28067,Eastabuchie,MS,Jones County,H1
16943,39437,28067,Ellisville,MS,Jones County,H1
16944,39320,28069,Bailey,MS,Kemper County,H1
16945,39361,28069,Shuqualak,MS,Kemper County,H1
16946,39350,28069,Philadelphia,MS,Kemper County,H1
16947,72742,05101,Kingston,AR,Newton County,H1
16948,39335,28069,Lauderdale,MS,Kemper County,H1
16949,39325,28069,Collinsville,MS,Kemper County,H1
16950,39328,28069,De kalb,MS,Kemper County,H1
16951,39352,28069,Porterville,MS,Kemper County,H1
16952,39354,28069,Preston,MS,Kemper County,H1
16953,39358,28069,Scooba,MS,Kemper County,H1
16954,39341,28069,Macon,MS,Kemper County,H1
16955,39326,28069,Daleville,MS,Kemper County,H1
16956,38619,28071,Como,MS,Lafayette County,H1
16957,38685,28071,Waterford,MS,Lafayette County,H1
16958,72666,05101,Parthenon,AR,Newton County,H1
16959,38913,28071,Banner,MS,Lafayette County,H1
16960,38677,28071,University,MS,Lafayette County,H1
16961,38627,28071,Etta,MS,Lafayette County,H1
16962,38601,28071,Abbeville,MS,Lafayette County,H1
16963,38673,28071,Taylor,MS,Lafayette County,H1
16964,38655,28071,Oxford,MS,Lafayette County,H1
16965,38915,28071,Bruce,MS,Lafayette County,H1
16966,38606,28071,Batesville,MS,Lafayette County,H1
16967,38871,28071,Thaxton,MS,Lafayette County,H1
16968,38863,28071,Pontotoc,MS,Lafayette County,H1
16969,72640,05101,Hasty,AR,Newton County,H1
16970,38965,28071,Water valley,MS,Lafayette County,H1
16971,38949,28071,Paris,MS,Lafayette County,H1
16972,39401,28073,Hattiesburg,MS,Lamar County,H1
16973,39402,28073,Hattiesburg,MS,Lamar County,H1
16974,39455,28073,Lumberton,MS,Lamar County,H1
16975,39429,28073,Columbia,MS,Lamar County,H1
16976,39482,28073,Sumrall,MS,Lamar County,H1
16977,39475,28073,Purvis,MS,Lamar County,H1
16978,39320,28075,Bailey,MS,Lauderdale County,H1
16979,39309,28075,Meridian,MS,Lauderdale County,H1
16980,72655,05101,Mount judea,AR,Newton County,H1
16981,39305,28075,Meridian,MS,Lauderdale County,H1
16982,39307,28075,Meridian,MS,Lauderdale County,H1
16983,39335,28075,Lauderdale,MS,Lauderdale County,H1
16984,39325,28075,Collinsville,MS,Lauderdale County,H1
16985,39342,28075,Marion,MS,Lauderdale County,H1
16986,39302,28075,Meridian,MS,Lauderdale County,H1
16987,39323,28075,Chunky,MS,Lauderdale County,H1
16988,39364,28075,Toomsuba,MS,Lauderdale County,H1
16989,39301,28075,Meridian,MS,Lauderdale County,H1
16990,39330,28075,Enterprise,MS,Lauderdale County,H1
16991,72648,05101,Marble falls,AR,Newton County,H1
16992,39326,28075,Daleville,MS,Lauderdale County,H1
16993,39191,28077,Wesson,MS,Lawrence County,H1
16994,39140,28077,Newhebron,MS,Lawrence County,H1
16995,39641,28077,Jayess,MS,Lawrence County,H1
16996,39654,28077,Monticello,MS,Lawrence County,H1
16997,39663,28077,Silver creek,MS,Lawrence County,H1
16998,39662,28077,Ruth,MS,Lawrence County,H1
16999,39474,28077,Prentiss,MS,Lawrence County,H1
17000,39656,28077,Oak vale,MS,Lawrence County,H1
17001,39665,28077,Sontag,MS,Lawrence County,H1
17002,36420,01039,Andalusia,AL,Covington County,H1
17003,71701,05103,Camden,AR,Ouachita County,H1
17004,39051,28079,Carthage,MS,Leake County,H1
17005,39365,28079,Union,MS,Leake County,H1
17006,39350,28079,Philadelphia,MS,Leake County,H1
17007,39171,28079,Thomastown,MS,Leake County,H1
17008,39109,28079,Madden,MS,Leake County,H1
17009,39090,28079,Kosciusko,MS,Leake County,H1
17010,39160,28079,Sallis,MS,Leake County,H1
17011,39189,28079,Walnut grove,MS,Leake County,H1
17012,39094,28079,Lena,MS,Leake County,H1
17013,38849,28081,Guntown,MS,Lee County,H1
17014,71764,05103,Stephens,AR,Ouachita County,H1
17015,38866,28081,Saltillo,MS,Lee County,H1
17016,38868,28081,Shannon,MS,Lee County,H1
17017,38828,28081,Blue springs,MS,Lee County,H1
17018,38801,28081,Tupelo,MS,Lee County,H1
17019,38843,28081,Fulton,MS,Lee County,H1
17020,38857,28081,Mooreville,MS,Lee County,H1
17021,38804,28081,Tupelo,MS,Lee County,H1
17022,38860,28081,Okolona,MS,Lee County,H1
17023,38826,28081,Belden,MS,Lee County,H1
17024,38855,28081,Mantachie,MS,Lee County,H1
17025,71720,05103,Bearden,AR,Ouachita County,H1
17026,38862,28081,Plantersville,MS,Lee County,H1
17027,38824,28081,Baldwyn,MS,Lee County,H1
17028,38858,28081,Nettleton,MS,Lee County,H1
17029,38802,28081,Tupelo,MS,Lee County,H1
17030,38803,28081,Tupelo,MS,Lee County,H1
17031,38879,28081,Verona,MS,Lee County,H1
17032,38954,28083,Sidon,MS,Leflore County,H1
17033,38736,28083,Doddsville,MS,Leflore County,H1
17034,38952,28083,Schlater,MS,Leflore County,H1
17035,38959,28083,Swiftown,MS,Leflore County,H1
17036,71763,05103,Sparkman,AR,Ouachita County,H1
17037,38761,28083,Moorhead,MS,Leflore County,H1
17038,39038,28083,Belzoni,MS,Leflore County,H1
17039,38924,28083,Cruger,MS,Leflore County,H1
17040,38950,28083,Philipp,MS,Leflore County,H1
17041,38944,28083,Minter city,MS,Leflore County,H1
17042,38946,28083,Morgan city,MS,Leflore County,H1
17043,38930,28083,Greenwood,MS,Leflore County,H1
17044,38737,28083,Drew,MS,Leflore County,H1
17045,38941,28083,Itta bena,MS,Leflore County,H1
17046,39647,28085,Mc call creek,MS,Lincoln County,H1
17047,71751,05103,Louann,AR,Ouachita County,H1
17048,39191,28085,Wesson,MS,Lincoln County,H1
17049,39629,28085,Bogue chitto,MS,Lincoln County,H1
17050,39641,28085,Jayess,MS,Lincoln County,H1
17051,39654,28085,Monticello,MS,Lincoln County,H1
17052,39603,28085,Brookhaven,MS,Lincoln County,H1
17053,39083,28085,Hazlehurst,MS,Lincoln County,H1
17054,39602,28085,Brookhaven,MS,Lincoln County,H1
17055,39601,28085,Brookhaven,MS,Lincoln County,H1
17056,39666,28085,Summit,MS,Lincoln County,H1
17057,39662,28085,Ruth,MS,Lincoln County,H1
17058,71857,05103,Prescott,AR,Ouachita County,H1
17059,39665,28085,Sontag,MS,Lincoln County,H1
17060,39664,28085,Smithdale,MS,Lincoln County,H1
17061,39668,28085,Union church,MS,Lincoln County,H1
17062,39705,28087,Columbus,MS,Lowndes County,H1
17063,39766,28087,Steens,MS,Lowndes County,H1
17064,39743,28087,Crawford,MS,Lowndes County,H1
17065,39740,28087,Caledonia,MS,Lowndes County,H1
17066,39753,28087,Mayhew,MS,Lowndes County,H1
17067,39704,28087,Columbus,MS,Lowndes County,H1
17068,39759,28087,Starkville,MS,Lowndes County,H1
17069,71762,05103,Smackover,AR,Ouachita County,H1
17070,39701,28087,Columbus,MS,Lowndes County,H1
17071,39710,28087,Columbus,MS,Lowndes County,H1
17072,39739,28087,Brooksville,MS,Lowndes County,H1
17073,39703,28087,Columbus,MS,Lowndes County,H1
17074,39736,28087,Artesia,MS,Lowndes County,H1
17075,39702,28087,Columbus,MS,Lowndes County,H1
17076,39051,28089,Carthage,MS,Madison County,H1
17077,39163,28089,Sharon,MS,Madison County,H1
17078,39146,28089,Pickens,MS,Madison County,H1
17079,39046,28089,Canton,MS,Madison County,H1
17080,71726,05103,Chidester,AR,Ouachita County,H1
17081,39079,28089,Goodman,MS,Madison County,H1
17082,39157,28089,Ridgeland,MS,Madison County,H1
17083,39130,28089,Madison,MS,Madison County,H1
17084,39110,28089,Madison,MS,Madison County,H1
17085,39045,28089,Camden,MS,Madison County,H1
17086,39209,28089,Jackson,MS,Madison County,H1
17087,39213,28089,Jackson,MS,Madison County,H1
17088,39158,28089,Ridgeland,MS,Madison County,H1
17089,39041,28089,Bolton,MS,Madison County,H1
17090,39071,28089,Flora,MS,Madison County,H1
17091,72001,05105,Adona,AR,Perry County,H1
17092,39667,28091,Tylertown,MS,Marion County,H1
17093,39421,28091,Bassfield,MS,Marion County,H1
17094,39483,28091,Foxworth,MS,Marion County,H1
17095,39455,28091,Lumberton,MS,Marion County,H1
17096,39643,28091,Kokomo,MS,Marion County,H1
17097,39478,28091,Sandy hook,MS,Marion County,H1
17098,39429,28091,Columbia,MS,Marion County,H1
17099,39482,28091,Sumrall,MS,Marion County,H1
17100,38635,28093,Holly springs,MS,Marshall County,H1
17101,38649,28093,Mount pleasant,MS,Marshall County,H1
17102,72857,05105,Plainview,AR,Perry County,H1
17103,38685,28093,Waterford,MS,Marshall County,H1
17104,38661,28093,Red banks,MS,Marshall County,H1
17105,38611,28093,Byhalia,MS,Marshall County,H1
17106,38642,28093,Lamar,MS,Marshall County,H1
17107,38679,28093,Victoria,MS,Marshall County,H1
17108,38618,28093,Coldwater,MS,Marshall County,H1
17109,38654,28093,Olive branch,MS,Marshall County,H1
17110,38659,28093,Potts camp,MS,Marshall County,H1
17111,38848,28095,Greenwood springs,MS,Monroe County,H1
17112,38868,28095,Shannon,MS,Monroe County,H1
17113,36401,01039,Evergreen,AL,Covington County,H1
17114,72126,05105,Perryville,AR,Perry County,H1
17115,39773,28095,West point,MS,Monroe County,H1
17116,38821,28095,Amory,MS,Monroe County,H1
17117,39740,28095,Caledonia,MS,Monroe County,H1
17118,39746,28095,Hamilton,MS,Monroe County,H1
17119,38860,28095,Okolona,MS,Monroe County,H1
17120,39759,28095,Starkville,MS,Monroe County,H1
17121,39756,28095,Prairie,MS,Monroe County,H1
17122,39730,28095,Aberdeen,MS,Monroe County,H1
17123,38858,28095,Nettleton,MS,Monroe County,H1
17124,38870,28095,Smithville,MS,Monroe County,H1
17125,72135,05105,Roland,AR,Perry County,H1
17126,38844,28095,Gattman,MS,Monroe County,H1
17127,38825,28095,Becker,MS,Monroe County,H1
17128,39747,28097,Kilmichael,MS,Montgomery County,H1
17129,38925,28097,Duck hill,MS,Montgomery County,H1
17130,39767,28097,Stewart,MS,Montgomery County,H1
17131,39745,28097,French camp,MS,Montgomery County,H1
17132,38901,28097,Grenada,MS,Montgomery County,H1
17133,38967,28097,Winona,MS,Montgomery County,H1
17134,39176,28097,Vaiden,MS,Montgomery County,H1
17135,39051,28099,Carthage,MS,Neshoba County,H1
17136,72853,05105,Ola,AR,Perry County,H1
17137,39365,28099,Union,MS,Neshoba County,H1
17138,39350,28099,Philadelphia,MS,Neshoba County,H1
17139,39337,28099,Little rock,MS,Neshoba County,H1
17140,39325,28099,Collinsville,MS,Neshoba County,H1
17141,39328,28099,De kalb,MS,Neshoba County,H1
17142,39354,28099,Preston,MS,Neshoba County,H1
17143,39346,28099,Noxapater,MS,Neshoba County,H1
17144,39365,28101,Union,MS,Newton County,H1
17145,39337,28101,Little rock,MS,Newton County,H1
17146,39336,28101,Lawrence,MS,Newton County,H1
17147,72125,05105,Perry,AR,Perry County,H1
17148,39332,28101,Hickory,MS,Newton County,H1
17149,39325,28101,Collinsville,MS,Newton County,H1
17150,39092,28101,Lake,MS,Newton County,H1
17151,39323,28101,Chunky,MS,Newton County,H1
17152,39345,28101,Newton,MS,Newton County,H1
17153,39057,28101,Conehatta,MS,Newton County,H1
17154,39327,28101,Decatur,MS,Newton County,H1
17155,39330,28101,Enterprise,MS,Newton County,H1
17156,39361,28103,Shuqualak,MS,Noxubee County,H1
17157,39743,28103,Crawford,MS,Noxubee County,H1
17158,72034,05105,Conway,AR,Perry County,H1
17159,39759,28103,Starkville,MS,Noxubee County,H1
17160,39354,28103,Preston,MS,Noxubee County,H1
17161,39701,28103,Columbus,MS,Noxubee County,H1
17162,39739,28103,Brooksville,MS,Noxubee County,H1
17163,39341,28103,Macon,MS,Noxubee County,H1
17164,39752,28105,Mathiston,MS,Oktibbeha County,H1
17165,39743,28105,Crawford,MS,Oktibbeha County,H1
17166,39755,28105,Pheba,MS,Oktibbeha County,H1
17167,39759,28105,Starkville,MS,Oktibbeha County,H1
17168,39701,28105,Columbus,MS,Oktibbeha County,H1
17169,72025,05105,Casa,AR,Perry County,H1
17170,39750,28105,Maben,MS,Oktibbeha County,H1
17171,39735,28105,Ackerman,MS,Oktibbeha County,H1
17172,39769,28105,Sturgis,MS,Oktibbeha County,H1
17173,39739,28105,Brooksville,MS,Oktibbeha County,H1
17174,39760,28105,Starkville,MS,Oktibbeha County,H1
17175,39762,28105,Mississippi state,MS,Oktibbeha County,H1
17176,38927,28107,Enid,MS,Panola County,H1
17177,38619,28107,Como,MS,Panola County,H1
17178,38646,28107,Marks,MS,Panola County,H1
17179,38668,28107,Senatobia,MS,Panola County,H1
17180,72070,05105,Houston,AR,Perry County,H1
17181,38620,28107,Courtland,MS,Panola County,H1
17182,38655,28107,Oxford,MS,Panola County,H1
17183,38643,28107,Lambert,MS,Panola County,H1
17184,38670,28107,Sledge,MS,Panola County,H1
17185,38606,28107,Batesville,MS,Panola County,H1
17186,38621,28107,Crenshaw,MS,Panola County,H1
17187,38666,28107,Sardis,MS,Panola County,H1
17188,38665,28107,Sarah,MS,Panola County,H1
17189,38658,28107,Pope,MS,Panola County,H1
17190,38965,28107,Water valley,MS,Panola County,H1
17191,72016,05105,Bigelow,AR,Perry County,H1
17192,39426,28109,Carriere,MS,Pearl River County,H1
17193,39466,28109,Picayune,MS,Pearl River County,H1
17194,39470,28109,Poplarville,MS,Pearl River County,H1
17195,39455,28109,Lumberton,MS,Pearl River County,H1
17196,39457,28109,Mc neill,MS,Pearl River County,H1
17197,39573,28109,Perkinston,MS,Pearl River County,H1
17198,39463,28109,Nicholson,MS,Pearl River County,H1
17199,39456,28111,Mc lain,MS,Perry County,H1
17200,39465,28111,Petal,MS,Perry County,H1
17201,39577,28111,Wiggins,MS,Perry County,H1
17202,72366,05107,Marvell,AR,Phillips County,H1
17203,39425,28111,Brooklyn,MS,Perry County,H1
17204,39462,28111,New augusta,MS,Perry County,H1
17205,39476,28111,Richton,MS,Perry County,H1
17206,39423,28111,Beaumont,MS,Perry County,H1
17207,39464,28111,Ovett,MS,Perry County,H1
17208,39652,28113,Magnolia,MS,Pike County,H1
17209,39667,28113,Tylertown,MS,Pike County,H1
17210,39632,28113,Chatawa,MS,Pike County,H1
17211,39629,28113,Bogue chitto,MS,Pike County,H1
17212,39641,28113,Jayess,MS,Pike County,H1
17213,72355,05107,Lexa,AR,Phillips County,H1
17214,39666,28113,Summit,MS,Pike County,H1
17215,39662,28113,Ruth,MS,Pike County,H1
17216,39635,28113,Fernwood,MS,Pike County,H1
17217,39648,28113,Mccomb,MS,Pike County,H1
17218,39649,28113,Mccomb,MS,Pike County,H1
17219,39657,28113,Osyka,MS,Pike County,H1
17220,38868,28115,Shannon,MS,Pontotoc County,H1
17221,38652,28115,New albany,MS,Pontotoc County,H1
17222,38828,28115,Blue springs,MS,Pontotoc County,H1
17223,38801,28115,Tupelo,MS,Pontotoc County,H1
17224,36421,01039,Andalusia,AL,Covington County,H1
17225,72312,05107,Barton,AR,Phillips County,H1
17226,38627,28115,Etta,MS,Pontotoc County,H1
17227,38804,28115,Tupelo,MS,Pontotoc County,H1
17228,38841,28115,Ecru,MS,Pontotoc County,H1
17229,38655,28115,Oxford,MS,Pontotoc County,H1
17230,38850,28115,Houlka,MS,Pontotoc County,H1
17231,38860,28115,Okolona,MS,Pontotoc County,H1
17232,38826,28115,Belden,MS,Pontotoc County,H1
17233,38864,28115,Randolph,MS,Pontotoc County,H1
17234,38869,28115,Sherman,MS,Pontotoc County,H1
17235,38874,28115,Toccopola,MS,Pontotoc County,H1
17236,72328,05107,Crumrod,AR,Phillips County,H1
17237,38871,28115,Thaxton,MS,Pontotoc County,H1
17238,38863,28115,Pontotoc,MS,Pontotoc County,H1
